"A1","A2","A3","Taxa","Position","set"
0.0747878343380721,-0.0119869302677442,0.270295974394191,"anomalopterygellachauviniana","downstream","complete dataset"
-0.226517882246121,0.0639789120944859,-0.0263958447430644,"antochasp","downstream","complete dataset"
-0.159153987686598,0.0845337155930556,-0.275334468807046,"aphelocheirusaestivalis","downstream","complete dataset"
-0.148973811624955,-0.0997567326311318,-0.234414830461718,"asellidaegensp","downstream","complete dataset"
-0.0933218298949499,-0.110488635713434,-0.20795286418552,"asellusaquaticus","downstream","complete dataset"
-0.0461824615447909,-0.135318385278546,0.0932735399386376,"atherixibis","downstream","complete dataset"
0.0406229212185697,-0.0448185288333174,0.276541723461054,"athripsodesalbifrons","downstream","complete dataset"
0.0406229212185697,-0.0448185288333174,0.276541723461053,"athripsodesbilineatusbilineatus","downstream","complete dataset"
0.0406229212185697,-0.0448185288333174,0.276541723461053,"athripsodescinereus","downstream","complete dataset"
0.0406229212185697,-0.0448185288333174,0.276541723461053,"athripsodessp","downstream","complete dataset"
-0.0402976922377091,-0.137760149065501,0.0659665347867635,"atrichopscrassipes","downstream","complete dataset"
0.0493657723866174,-0.239097855639029,0.00722781496124427,"baetidaegensp","downstream","complete dataset"
0.0460353023478801,-0.194136788163321,0.0234569609212875,"baetisalpinus","downstream","complete dataset"
0.0460353023478801,-0.194136788163321,0.0234569609212875,"baetisbuceratus","downstream","complete dataset"
0.0460353023478801,-0.194136788163321,0.0234569609212875,"baetisfuscatus","downstream","complete dataset"
0.0460353023478801,-0.194136788163321,0.0234569609212876,"baetisfuscatusscambus","downstream","complete dataset"
0.0460353023478802,-0.194136788163321,0.0234569609212876,"baetisliebenauae","downstream","complete dataset"
0.0460353023478801,-0.194136788163321,0.0234569609212876,"baetislutheri","downstream","complete dataset"
0.0460353023478802,-0.194136788163321,0.0234569609212876,"baetismuticus","downstream","complete dataset"
0.0460353023478802,-0.194136788163321,0.0234569609212876,"baetisnexus","downstream","complete dataset"
0.0460353023478803,-0.194136788163321,0.0234569609212876,"baetisrhodani","downstream","complete dataset"
0.0460353023478803,-0.194136788163321,0.0234569609212876,"baetisscambus","downstream","complete dataset"
0.0460353023478803,-0.194136788163321,0.0234569609212876,"baetissp","downstream","complete dataset"
0.0460353023478803,-0.194136788163321,0.0234569609212876,"baetisvardarensis","downstream","complete dataset"
0.0460353023478803,-0.19413678816332,0.0234569609212875,"baetisvernus","downstream","complete dataset"
0.015552773717768,0.150592521231694,0.0790819802456792,"bathyomphaluscontortus","downstream","complete dataset"
0.079962182770045,0.0522786740889451,-0.0120291908946085,"bithynialeachiileachii","downstream","complete dataset"
0.079962182770045,0.052278674088945,-0.0120291908946085,"bithyniasp","downstream","complete dataset"
0.079962182770045,0.0522786740889451,-0.0120291908946085,"bithyniatentaculata","downstream","complete dataset"
0.0654335399624462,0.128209043284012,0.188773585822542,"brachycentrusmaculatus","downstream","complete dataset"
0.0684152824838226,0.132219572020819,0.187119423773211,"brachycentrussubnubilus","downstream","complete dataset"
0.149966612590381,-0.124301248813097,-0.0605967264396483,"brachypterarisi","downstream","complete dataset"
0.149966612590381,-0.124301248813097,-0.0605967264396483,"brachypteraseticornis","downstream","complete dataset"
0.149966612590381,-0.124301248813097,-0.0605967264396482,"brachypterasp","downstream","complete dataset"
0.0104196779235925,0.145432013305149,-0.294149139695192,"branchiurasowerbyi","downstream","complete dataset"
-0.27113563578317,0.148852602254943,0.0251086228091296,"brychiuselevatuslv","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027997,"caenisbeskidensispseudorivulorum","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027997,"caenisluctuosa","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027996,"caenisluctuosamacrura","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027997,"caenismacrura","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027997,"caenisrivulorum","downstream","complete dataset"
0.133642563137071,-0.290925570657324,-0.119644843027997,"caenissp","downstream","complete dataset"
0.0618524194417959,-0.118240212544685,0.0234930345011631,"calopteryxsp","downstream","complete dataset"
0.0618524194417959,-0.118240212544685,0.0234930345011631,"calopteryxsplendens","downstream","complete dataset"
0.0618524194417959,-0.118240212544685,0.0234930345011631,"calopteryxvirgo","downstream","complete dataset"
0.0199897392750951,-0.31900194436266,-0.118331213220932,"centroptilumluteolum","downstream","complete dataset"
0.110788954298863,-0.0286962299489148,0.19151640265957,"ceracleaalbimacula","downstream","complete dataset"
0.110788954298863,-0.0286962299489148,0.19151640265957,"ceracleaannulicornis","downstream","complete dataset"
0.110788954298863,-0.0286962299489148,0.19151640265957,"ceracleadissimilis","downstream","complete dataset"
0.110788954298863,-0.0286962299489148,0.19151640265957,"ceracleasp","downstream","complete dataset"
0.0409380906818327,-0.0646265971084511,0.0344405975527077,"ceratopogoninaepalpomyiinaegensp","downstream","complete dataset"
0.0600123377747438,-0.0104926814761257,0.276096909775671,"chaetopteryginistenophylacinigensp","downstream","complete dataset"
0.0566870150988349,-0.0155930049198137,0.293424976445689,"chaetopteryxvillosavillosa","downstream","complete dataset"
0.125534687935814,0.0948942059970464,-0.171783418746606,"chaoboridaegensp","downstream","complete dataset"
-0.0128098888746338,0.0821042747446126,0.0259456032338451,"cheliferasp","downstream","complete dataset"
0.168567658062583,0.0938328124380572,0.0900057019600664,"cheumatopsychelepida","downstream","complete dataset"
0.0847588713287241,0.0620932226996491,-0.027886239842363,"chironomidaegensp","downstream","complete dataset"
0.0847588713287241,0.0620932226996492,-0.0278862398423631,"chironominaegensp","downstream","complete dataset"
0.129702173885453,-0.0106075292541642,-0.0975209764184024,"chironominigensp","downstream","complete dataset"
-0.0804782203502822,-0.116375885184538,-0.0077374930996339,"chrysopilussp","downstream","complete dataset"
-0.022985550896113,0.0770299182287347,0.0434232319619699,"clinocerinaegensp","downstream","complete dataset"
-0.0260591034136707,-0.262909175689088,-0.108175498218732,"cloeondipterum","downstream","complete dataset"
0.0302603469941128,-0.169319275175052,0.0667869293392616,"coenagrionidaegensp","downstream","complete dataset"
-0.0147625459713104,-0.12117064980097,-0.314846875888843,"corbiculafluminea","downstream","complete dataset"
0.091604960212857,0.156827382458898,-0.170602491937018,"cordylophoracaspia","downstream","complete dataset"
-0.0982905264864873,0.141036416913973,-0.0492445237177356,"corixidaegensp","downstream","complete dataset"
-0.237024879015148,-0.130764702457244,-0.241303385112526,"corophiidaegensp","downstream","complete dataset"
-0.237024879015148,-0.130764702457244,-0.241303385112526,"corophiumcurvispinum","downstream","complete dataset"
-0.134914545826238,-0.161048753029326,-0.171871166611786,"crangonyxpseudogracilis","downstream","complete dataset"
-0.238644333597415,-0.13047835982747,-0.227031295732,"crangonyxniphargussp","downstream","complete dataset"
0.213849634986199,0.195468480438898,0.0658986009776423,"cyrnustrimaculatus","downstream","complete dataset"
0.0123263263784502,0.27658611647937,-0.0366245584620452,"dendrocoelumlacteum","downstream","complete dataset"
-0.0919093971891601,0.0203029843525772,-0.0677523489923711,"dicranotasp","downstream","complete dataset"
-0.199814027613314,-0.126444302021968,-0.200809050519914,"dikerogammarussp","downstream","complete dataset"
-0.199814027613314,-0.126444302021968,-0.200809050519914,"dikerogammarusvillosus","downstream","complete dataset"
-0.0557656106471224,0.275688399613807,-0.1311954222629,"dinapunctata","downstream","complete dataset"
-0.0557656106471226,0.275688399613807,-0.1311954222629,"dinasp","downstream","complete dataset"
0.20955825112885,0.0189955399596998,-0.0547294569591992,"diurabicaudata","downstream","complete dataset"
-0.0254363083695679,0.105787780000349,-0.048147885465898,"dolichopodidaegensp","downstream","complete dataset"
-0.0440971498599631,-0.0913525953450614,-0.219382189210454,"dreissenapolymorpha","downstream","complete dataset"
-0.0440971498599631,-0.0913525953450614,-0.219382189210454,"dreissenarostriformisbugensis","downstream","complete dataset"
0.0648165130017504,-0.00152309007381451,0.243397104523512,"drususannulatusbiguttatus","downstream","complete dataset"
0.0648165130017504,-0.0015230900738145,0.243397104523512,"drusussp","downstream","complete dataset"
-0.0185654522705845,0.239541204719224,-0.0292764276587901,"dugesiagonocephala","downstream","complete dataset"
-0.0185654522705845,0.239541204719223,-0.0292764276587901,"dugesialugubrispolychroa","downstream","complete dataset"
-0.0185654522705845,0.239541204719223,-0.0292764276587901,"dugesiasp","downstream","complete dataset"
-0.0185654522705845,0.239541204719224,-0.0292764276587901,"dugesiatigrina","downstream","complete dataset"
-0.167719175075813,0.00300469708538478,0.136096405183531,"dytiscussplv","downstream","complete dataset"
0.0185169738416679,-0.205466645753681,0.0887801903091297,"ecdyonurusdispar","downstream","complete dataset"
0.0185169738416679,-0.205466645753681,0.0887801903091297,"ecdyonurushelveticusgr","downstream","complete dataset"
0.0185169738416679,-0.205466645753681,0.0887801903091297,"ecdyonurussp","downstream","complete dataset"
0.018516973841668,-0.205466645753681,0.0887801903091297,"ecdyonurusvenosusgr","downstream","complete dataset"
-0.257299805144193,-0.124514874419398,-0.224893369733264,"echinogammarusischnus","downstream","complete dataset"
0.173232823626412,-0.00608198352176694,0.0325806068852824,"ecnomustenellus","downstream","complete dataset"
-0.0963641611016972,0.198860602987692,-0.10665317160531,"eiseniellatetraedra","downstream","complete dataset"
0.0123342147363796,-0.332946059437579,-0.0297529020434802,"electrogenaaffinis","downstream","complete dataset"
0.0123342147363796,-0.332946059437579,-0.0297529020434802,"electrogenaujhelyii","downstream","complete dataset"
-0.238024172377095,0.015462674262266,0.109253346128273,"elmisaeneamaugetiirietschelirioloidesad","downstream","complete dataset"
-0.238024172377095,0.015462674262266,0.109253346128273,"elmisspad","downstream","complete dataset"
-0.238024172377095,0.015462674262266,0.109253346128273,"elmissplv","downstream","complete dataset"
-0.233249085774872,-0.113609664579245,0.0745889418997925,"elodesminutagrlv","downstream","complete dataset"
-0.233249085774872,-0.113609664579245,0.0745889418997925,"elodessplv","downstream","complete dataset"
-0.226517882246121,0.063978912094486,-0.0263958447430645,"eloeophilasp","downstream","complete dataset"
-0.0128098888746338,0.0821042747446125,0.0259456032338451,"empididaegensp","downstream","complete dataset"
-0.0324661882298974,0.178924700284036,-0.178219335240709,"enchytraeidaegensp","downstream","complete dataset"
-0.0223169020760353,-0.303359762240105,0.00881647937250067,"epeorusassimilis","downstream","complete dataset"
0.118464314729243,-0.251370422930715,-0.173629442113367,"ephemeradanica","downstream","complete dataset"
0.118464314729243,-0.251370422930715,-0.173629442113367,"ephemerasp","downstream","complete dataset"
0.0980082168500855,-0.286689791886763,0.00492080631593877,"ephemerellamucronata","downstream","complete dataset"
0.0980082168500855,-0.286689791886763,0.00492080631593875,"ephemerellasp","downstream","complete dataset"
0.178951385103458,-0.167877304658069,-0.186322283483569,"ephoronvirgo","downstream","complete dataset"
-0.0407288271357118,0.282556026228624,-0.137056371643548,"erpobdellanigricollis","downstream","complete dataset"
-0.0407288271357118,0.282556026228624,-0.137056371643548,"erpobdellaoctoculata","downstream","complete dataset"
-0.0407288271357118,0.282556026228624,-0.137056371643548,"erpobdellasp","downstream","complete dataset"
-0.0407288271357118,0.282556026228624,-0.137056371643548,"erpobdellatestacea","downstream","complete dataset"
-0.0407288271357119,0.282556026228624,-0.137056371643549,"erpobdellavilnensis","downstream","complete dataset"
-0.0415023717452424,0.264912924307409,-0.136717910129217,"erpobdellidaegensp","downstream","complete dataset"
-0.238024172377095,0.015462674262266,0.109253346128273,"esolusangustatusad","downstream","complete dataset"
-0.238024172377095,0.0154626742622661,0.109253346128273,"esolusparallelepipedusad","downstream","complete dataset"
-0.238024172377095,0.0154626742622661,0.109253346128273,"esolussplv","downstream","complete dataset"
0.169236288731254,0.0832903533089326,-0.0553501695678475,"galbatruncatula","downstream","complete dataset"
-0.0530338095905376,-0.202271660484858,-0.122086284489368,"gammarusfossarum","downstream","complete dataset"
-0.0530338095905376,-0.202271660484858,-0.122086284489368,"gammaruspulex","downstream","complete dataset"
-0.0530338095905377,-0.202271660484858,-0.122086284489368,"gammarusroeselii","downstream","complete dataset"
-0.0530338095905376,-0.202271660484858,-0.122086284489368,"gammarussp","downstream","complete dataset"
-0.0530338095905376,-0.202271660484858,-0.122086284489368,"gammarustigrinus","downstream","complete dataset"
-0.0976267592639462,0.208295909360528,-0.265553075735836,"glossiphoniacomplanata","downstream","complete dataset"
-0.0976267592639462,0.208295909360528,-0.265553075735836,"glossiphoniasp","downstream","complete dataset"
-0.0775209015195799,0.213256269324464,-0.272502228415295,"glossiphoniidaegensp","downstream","complete dataset"
0.119866102582585,-0.040124736099059,0.123483345346851,"glyphotaeliuspellucidus","downstream","complete dataset"
0.0750151443426844,-0.186166894516245,0.157926070090183,"goerapilosa","downstream","complete dataset"
0.0827763465541665,-0.0615646830153147,0.255589830806453,"goeridaegensp","downstream","complete dataset"
0.0775808871587886,0.136529184278716,0.103453629056093,"gyraulusalbus","downstream","complete dataset"
0.0766092886024358,0.134242247011419,0.0958317864404913,"gyrauluscrista","downstream","complete dataset"
0.0775808871587885,0.136529184278716,0.103453629056093,"gyraulussp","downstream","complete dataset"
-0.305567108462082,0.0659717345845143,0.109145817734933,"gyrinussplv","downstream","complete dataset"
-0.0154241706795993,-0.155365622184174,0.139294809326181,"habroleptoidesconfusa","downstream","complete dataset"
0.0186556906775258,-0.341752902715448,-0.0592628152478593,"habrophlebiafusca","downstream","complete dataset"
0.0186556906775258,-0.341752902715448,-0.0592628152478592,"habrophlebialauta","downstream","complete dataset"
0.0186556906775258,-0.341752902715448,-0.0592628152478593,"habrophlebiasp","downstream","complete dataset"
0.0463253689867602,0.2453559847809,-0.0812718301101027,"haemopissanguisuga","downstream","complete dataset"
0.0585916045986501,0.00882106612616709,0.271513480901355,"halesussp","downstream","complete dataset"
-0.281423954693615,0.109132195028714,0.0278995711790241,"haliplushaliplusspad","downstream","complete dataset"
-0.307629103927388,0.0627352890717282,-0.0490597537856962,"halipluslaminatusad","downstream","complete dataset"
-0.307629103927388,0.0627352890717282,-0.0490597537856963,"haliplusspad","downstream","complete dataset"
-0.307629103927388,0.0627352890717282,-0.0490597537856963,"haliplussplv","downstream","complete dataset"
-0.129509955922745,0.173468116662651,-0.117294771728207,"haplotaxisgordioides","downstream","complete dataset"
-0.139952088229984,0.210706267478084,-0.316050186184154,"helobdellastagnalis","downstream","complete dataset"
-0.374477304526403,0.042633680525815,0.016215024341087,"helophorusbrevipalpisad","downstream","complete dataset"
-0.374477304526403,0.042633680525815,0.016215024341087,"helophorussplv","downstream","complete dataset"
-0.0128098888746339,0.0821042747446125,0.0259456032338451,"hemerodromiasp","downstream","complete dataset"
-0.0917683437908586,0.201231375354831,-0.276532139530344,"hemiclepsismarginata","downstream","complete dataset"
0.00128369532502321,-0.346947730586072,-0.0151519841864691,"heptageniaflava","downstream","complete dataset"
0.00128369532502322,-0.346947730586072,-0.0151519841864691,"heptageniasp","downstream","complete dataset"
0.00128369532502322,-0.346947730586072,-0.0151519841864691,"heptageniasulphurea","downstream","complete dataset"
0.020325932270338,-0.288198868144303,0.0469048944040757,"heptageniidaegensp","downstream","complete dataset"
0.0616299726905593,0.158772917518848,-0.00595732314428104,"hippeutiscomplanatus","downstream","complete dataset"
-0.36783310069215,0.0339707475790257,0.00355330382743405,"hydraenadentipesad","downstream","complete dataset"
-0.36783310069215,0.0339707475790258,0.00355330382743408,"hydraenaexcisaad","downstream","complete dataset"
-0.36783310069215,0.0339707475790259,0.00355330382743405,"hydraenagracilisad","downstream","complete dataset"
-0.36783310069215,0.0339707475790258,0.00355330382743408,"hydraenaripariaad","downstream","complete dataset"
-0.36783310069215,0.0339707475790258,0.00355330382743403,"hydraenasagaad","downstream","complete dataset"
-0.36783310069215,0.0339707475790258,0.00355330382743406,"hydraenaspad","downstream","complete dataset"
-0.228629384353036,-0.112087454929287,0.0562404626431621,"hydrocyphondeflexicollislv","downstream","complete dataset"
-0.237884415373581,0.0330623825187557,0.0836801545141424,"hydrophilusspad","downstream","complete dataset"
-0.311633316350149,0.131937046561914,0.057986345974164,"hydroporussplv","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsycheangustipennisangustipennis","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychebulgaromanorum","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychecontubernaliscontubernalis","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychedinarica","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsycheexocellata","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsycheguttata","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsycheinstabilis","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychepellucidulagr","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychesaxonica","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychesiltalai","downstream","complete dataset"
0.213436215046153,0.0743463892212472,0.0927839506710477,"hydropsychesp","downstream","complete dataset"
0.0217073807722011,0.139361265313996,0.0960239349151492,"hydroptilasp","downstream","complete dataset"
0.128843244184963,-0.00697697587812768,0.124080878386049,"isoperlasp","downstream","complete dataset"
0.123478768255994,0.0124542170873683,0.229023561391466,"ithytrichialamellaris","downstream","complete dataset"
-0.0491883919547202,-0.149321082506985,-0.208636684826563,"jaeraistri","downstream","complete dataset"
-0.315778866096377,0.121437074624398,0.116760160925374,"laccobiussplv","downstream","complete dataset"
-0.229216348211263,0.130959128419857,0.147944744953191,"laccophilussplv","downstream","complete dataset"
0.0285187901870114,0.0139218043730153,0.229063845375037,"lepidostomabasale","downstream","complete dataset"
0.0200050790376323,0.00204330877160368,0.249005677373692,"lepidostomahirtum","downstream","complete dataset"
-0.0119688858715793,-0.323127349574004,0.0545843572523178,"leptophlebiidaegensp","downstream","complete dataset"
-0.0108666904721897,-0.116397624064122,0.0287269733524932,"leuctrageniculata","downstream","complete dataset"
0.0111073608771671,-0.147267988794461,0.0337442137036491,"leuctranigra","downstream","complete dataset"
0.0111073608771671,-0.147267988794461,0.0337442137036491,"leuctrasp","downstream","complete dataset"
-0.36510047569868,0.0357302797649452,0.00916256024625402,"limnebiustruncatellusad","downstream","complete dataset"
0.0600123377747437,-0.0104926814761257,0.276096909775671,"limnephilidaegensp","downstream","complete dataset"
0.0600123377747437,-0.0104926814761257,0.276096909775671,"limnephilinigensp","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusperrisiad","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusspad","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniussplv","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusvolckmariad","downstream","complete dataset"
-0.0719720931119968,0.0354933135777605,-0.0217562312651083,"limnophorasp","downstream","complete dataset"
-0.226517882246121,0.063978912094486,-0.0263958447430645,"limoniidaegensp","downstream","complete dataset"
-0.135200094989403,-0.113254008330656,-0.153464454345208,"lithoglyphusnaticoides","downstream","complete dataset"
-0.0313636622262727,0.184326309579239,-0.145886925305064,"lumbriculidaegensp","downstream","complete dataset"
-0.0313636622262726,0.184326309579239,-0.145886925305064,"lumbriculusvariegatus","downstream","complete dataset"
0.126479115221918,0.0890353616579972,-0.0178321252017283,"lymnaeastagnalis","downstream","complete dataset"
0.209259792288803,0.142782291960637,0.109191715877654,"lypesp","downstream","complete dataset"
0.117021804616066,0.0195063695392235,0.270122714443123,"micrasemalongulum","downstream","complete dataset"
0.117021804616066,0.0195063695392235,0.270122714443123,"micrasemaminimum","downstream","complete dataset"
0.0207099008516152,0.0543190747843335,-0.445546850956009,"musculiumlacustre","downstream","complete dataset"
0.0207099008516152,0.0543190747843335,-0.445546850956009,"musculiumsp","downstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacidesazurea","downstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacideslongicornisnigra","downstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacidessp","downstream","complete dataset"
-0.0566106644864606,0.128155726592315,-0.384387660426092,"naididaetubificidaegensp","downstream","complete dataset"
0.0250192866480094,-0.157628589307826,0.0920436393712096,"nemourasp","downstream","complete dataset"
0.0549902953225117,-0.173422364418934,0.0672397796125334,"nemouranemurellasp","downstream","complete dataset"
-0.269454710782503,0.0776077883368027,-0.0790836738504677,"nepacinerea","downstream","complete dataset"
0.232542393871399,0.185970064865341,0.0348263576467231,"neureclipsisbimaculata","downstream","complete dataset"
-0.176964285903156,0.259871858755618,-0.0201481460450412,"noteruscrassicornisad","downstream","complete dataset"
0.0494824257815336,0.00851270693688285,0.146319130151826,"notidobiaciliaris","downstream","complete dataset"
-0.0911947505146832,0.12774743352004,-0.0737233415885907,"notonectasp","downstream","complete dataset"
0.0450522035207645,-0.10796585077236,0.0893294642476951,"odontocerumalbicorne","downstream","complete dataset"
-0.156746352336782,0.00719616172199889,0.163882299195865,"oecetisnotata","downstream","complete dataset"
-0.156746352336782,0.00719616172199888,0.163882299195865,"oecetisochracea","downstream","complete dataset"
-0.156746352336782,0.00719616172199886,0.163882299195865,"oecetissp","downstream","complete dataset"
-0.156746352336782,0.00719616172199885,0.163882299195865,"oecetistestacea","downstream","complete dataset"
0.0352608791899189,0.111278381267537,-0.273093044284222,"oligochaetagensp","downstream","complete dataset"
0.0937650188364381,-0.262983012840519,-0.150804454997589,"oligoneuriellarhenana","downstream","complete dataset"
0.114232188779597,-0.316528965706554,-0.178524114263899,"onychogomphusforcipatusforcipatus","downstream","complete dataset"
-0.0345219548839469,-0.0816569046908021,0.0929470253724211,"orconecteslimosus","downstream","complete dataset"
-0.29903269880838,0.0660312626176967,0.0794302998692053,"orectochilusvillosusad","downstream","complete dataset"
-0.29903269880838,0.0660312626176967,0.0794302998692053,"orectochilusvillosuslv","downstream","complete dataset"
-0.303251686329083,0.133046983273446,0.0226886679642045,"oreodytessanmarkiiad","downstream","complete dataset"
-0.303251686329083,0.133046983273446,0.0226886679642044,"oreodytessplv","downstream","complete dataset"
0.0704771642295167,-0.263534137722678,-0.161943979482082,"orthetrumsp","downstream","complete dataset"
-0.192885109833272,0.142162660414099,-0.0406112957127502,"osmylusfulvicephalus","downstream","complete dataset"
-0.238024172377095,0.0154626742622663,0.109253346128273,"oulimniusspad","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"oulimniussplv","downstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"oulimniustuberculatusad","downstream","complete dataset"
-0.0610415976106231,-0.106560146097224,0.0519737446485891,"pacifastacusleniusculus","downstream","complete dataset"
-0.0765887180644208,-0.348703150478417,0.0329169250997029,"paraleptophlebiasubmarginata","downstream","complete dataset"
-0.0919093971891601,0.0203029843525771,-0.0677523489923711,"pediciasp","downstream","complete dataset"
-0.282318792828549,0.0602381270636061,0.0549174628753263,"peltodytescaesuslv","downstream","complete dataset"
0.046183901614395,-0.356271007113768,-0.0150295151894155,"perlaabdominalis","downstream","complete dataset"
0.0461839016143951,-0.356271007113768,-0.0150295151894155,"perlamarginata","downstream","complete dataset"
0.0461839016143951,-0.356271007113768,-0.0150295151894155,"perlasp","downstream","complete dataset"
0.0638823300768077,-0.112027428933539,0.0796716966188391,"perlodessp","downstream","complete dataset"
0.00463961614576354,0.134397649977777,0.0579802042360978,"physafontinalis","downstream","complete dataset"
-0.0150023233478902,0.182442113492901,0.0354051510762141,"physellasp","downstream","complete dataset"
-0.226517882246121,0.063978912094486,-0.0263958447430645,"pilariasp","downstream","complete dataset"
-0.0746596128388292,0.200336062410214,-0.195812048536312,"piscicolidaegensp","downstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumamnicum","downstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumhenslowanum","downstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumsp","downstream","complete dataset"
0.0345807724479757,0.024466247231023,-0.458217786087484,"pisidiumsupinum","downstream","complete dataset"
0.0123263263784499,0.27658611647937,-0.0366245584620451,"planariatorva","downstream","complete dataset"
0.0275784772368228,0.120345176632829,0.0480123486082945,"planorbidaegensp","downstream","complete dataset"
0.0644512835666994,0.0121053583137324,-0.0387235602077141,"planorbiscarinatus","downstream","complete dataset"
-0.224596646789427,0.132481338069815,0.12959626569656,"platambusmaculatusad","downstream","complete dataset"
-0.224596646789427,0.132481338069815,0.12959626569656,"platambusmaculatuslv","downstream","complete dataset"
0.0652534064973027,-0.130057615123933,0.0561321630576113,"platycnemispennipes","downstream","complete dataset"
0.205121934267959,0.176152477834644,0.0892184859352334,"plectrocnemiasp","downstream","complete dataset"
0.0137146773556765,0.271261113074796,-0.0741228913238281,"polycelisfelina","downstream","complete dataset"
0.0137146773556765,0.271261113074796,-0.0741228913238281,"polycelisnigratenuis","downstream","complete dataset"
0.213872653583964,0.185732349443082,0.0779453825391888,"polycentropodidaegensp","downstream","complete dataset"
0.200226724107748,0.175622335818755,0.13927011584522,"polycentropusflavomaculatusflavomaculatus","downstream","complete dataset"
0.200226724107748,0.175622335818755,0.139270115845219,"polycentropusirroratus","downstream","complete dataset"
0.200226724107748,0.175622335818755,0.13927011584522,"polycentropussp","downstream","complete dataset"
-0.0511182001393292,-0.335889494199323,-0.00018327761980597,"potamanthusluteus","downstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxcingulatuslatipennisluctuosus","downstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxrotundipennis","downstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxsp","downstream","complete dataset"
-0.00741391496431043,-0.0474575738364053,-0.260265497212181,"potamopyrgusantipodarum","downstream","complete dataset"
-0.193253149884095,-0.098311830040202,-0.252422105169431,"proaselluscoxalis","downstream","complete dataset"
0.123390039362035,-0.281506025611487,-0.142132517346871,"procloeonbifidum","downstream","complete dataset"
0.123390039362035,-0.281506025611487,-0.142132517346871,"procloeonsp","downstream","complete dataset"
0.0847588713287241,0.0620932226996492,-0.0278862398423631,"prodiamesaolivacea","downstream","complete dataset"
0.361841104707468,0.173930906720569,-0.071349212412917,"prosimuliumsp","downstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"prosimuliumtomosvaryi","downstream","complete dataset"
0.0077193715889174,-0.249307704831605,0.0216842418537404,"protonemurasp","downstream","complete dataset"
-0.00566104889701158,0.00917586921115578,0.0999994179137793,"psychodidaegensp","downstream","complete dataset"
0.218694189917092,0.151520078639484,0.107958368637116,"psychomyiapusilla","downstream","complete dataset"
0.118929140509963,-0.0753610872332828,-0.132346458594269,"ptychopterasp","downstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixampla","downstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixauricularia","downstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixbalthica","downstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixbalthicalabiata","downstream","complete dataset"
0.101580418772969,0.0904232014414315,-0.0104442433022805,"radixsp","downstream","complete dataset"
-0.18666665121647,0.106811991856262,-0.161047079781756,"ranatralinearis","downstream","complete dataset"
0.0414924170617156,-0.218097911047943,0.0825668190167156,"rhithrogenasemicoloratagr","downstream","complete dataset"
0.0414924170617156,-0.218097911047943,0.0825668190167156,"rhithrogenasp","downstream","complete dataset"
